dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PCEPI,HOUST,SP500,EXUSUKx,GS5,GS10,BAAFFM
718553,38.605193500142,36.4407082189821,45.4289648605078,86.6106,3.8,22.3486493379417,40,28.7682072451781,6.71785377567113,13.0790299455458,-23.9572274939965,50.9638295654137,-0.342649441149632,4.75,4.85,2.02
718584,38.9964614182118,37.0251306653506,45.4163362415147,86.0691,3.9,22.5465636904335,40.1,29.1197014559226,7.56174064025754,13.400564869281,-28.3466468497189,49.7030803370516,-0.546654450968973,5.01,5.02,2.17
718614,39.5097662552226,36.6692797470677,45.188466666326,85.3074,3.8,22.7562296691838,40.2,30.1668314426521,7.56174064025754,13.7373386802455,-19.4587179023155,51.4164165448557,-0.686477006687753,5.23,5.16,2.47
718645,39.9771050785054,36.9692379778527,47.0862376438894,86.4918,3.8,23.1425030702262,40.3,30.5134522403007,7.84146110236367,14.0513616778725,-16.3548960312173,52.9951159988716,-0.758256789405777,5.31,5.28,2.43
718676,40.0562718816409,37.8004053963186,46.9238142965691,86.0644,3.8,23.1742474226435,40.3,30.8588757271094,7.84146110236367,14.3536234722034,-15.3647889329462,54.3824214856963,-0.815717735501082,5.4,5.3,2.41
718706,40.1905662911124,36.8573587956869,47.7349510250788,86.3701,4,23.2664001004594,40.3,31.2031101462068,8.12040131112155,14.628104955584,-10.5561702661824,54.2257389446332,-0.833681054452185,5.57,5.48,2.64
718737,40.8197464059199,37.538677047681,49.1548860389085,87.5349,3.9,23.9855895267824,40.5,31.8880443307642,8.12040131112155,14.9607768297042,-7.45258673609737,51.0394031182684,-5.29355697297984,5.78,5.75,2.59
718767,41.0962907498244,38.8640356718407,50.2262211359629,88.0043,3.8,24.2804932980641,40.2,32.2287601629257,8.39856560730925,15.1213506478597,-23.6509485409418,53.8486961854338,-15.3847857341266,5.75,5.7,2.42
718798,41.646175837855,39.5007192670275,50.1183709435954,87.4083,3.7,24.1368924835831,39.9,33.5801320795979,8.67595829558172,15.5802383855159,-18.2925239275313,53.5755006808516,-15.2684921628525,5.54,5.53,2.24
718829,42.4019221945098,39.601902339172,50.4762640085873,87.406,3.8,24.7502402752675,40.4,33.9151407681261,8.9525836448708,15.9893238278507,-8.62984035862405,48.9565624339142,-15.2643413212688,5.59,5.56,2.09
718858,43.2493554380267,41.2644606437893,50.7879409482791,87.1599,3.7,24.8691905532137,40.3,34.5818099039451,9.22844588877871,16.3175053631387,-12.2471134979966,47.1104245926733,-15.6594425859368,5.76,5.74,1.8
718889,43.6975912066719,40.8926916319598,50.932527228205,86.8637,3.5,25.2562849402134,40.1,35.2440639799944,9.77789782054282,16.6288101917773,-6.41764864989705,54.2361920884257,-15.5719699155671,5.69,5.64,1.21
718919,44.2209504045135,41.5776651319027,52.0478771358411,87.5779,3.5,25.3982883958256,40.5,35.9019610897986,9.77789782054282,16.9969023148087,-16.2838480708575,56.509721863191,-16.0979573524103,6.04,5.87,0.92
718950,44.6834182341653,42.4320628563321,52.4146451031293,87.3816,3.7,25.7715635402492,40.5,35.9019610897986,10.0514958024303,17.3165672011934,-16.4971435658717,59.1614878693312,-16.2906760010222,5.85,5.72,1
718980,45.2939079461756,43.3579256990216,52.2611804654579,86.7395,3.7,26.0964897621216,40.4,36.5555581877772,10.3243472677507,17.6195660747385,-9.15754606870837,58.9622846162071,-16.0644789456698,5.6,5.5,0.96
719011,45.7501012797893,43.6310323616,52.5399133412639,86.7914,3.5,26.3954874639146,40.3,36.8807617264149,10.5964562791868,18.0308000943267,-10.2882531601776,56.754644936948,-16.0184644293698,5.5,5.42,0.79
719042,46.2186193159567,43.4927016544308,52.9179037663621,86.4664,3.4,26.620610718903,40.5,37.8500746469809,11.1384630261207,18.3782477433629,-6.28903126882255,59.9543562448819,-16.1733247721316,5.48,5.46,1.01
719072,46.3877829570724,43.6571815240419,53.1161095750554,86.639,3.4,26.9660795221007,40.5,38.1711022100057,11.1384630261207,18.8173093748565,-5.45702646935308,62.3923121925969,-16.0770320347923,5.55,5.58,0.93
719103,46.843416446675,44.2084549430934,54.4013727628129,87.4967,3.4,27.3480559496484,40.2,39.1280473116208,11.4083687230372,19.1517664516614,-1.64287236257542,63.9219787301443,-16.2403657534409,5.66,5.7,1.19
719133,47.2454265231269,43.962992159924,54.7166716676728,87.1342,3.4,27.7300229630421,40.3,39.4450047877487,11.4083687230372,19.3621578057279,-6.80449632768898,64.9602136343661,-16.3074517098353,6.12,6.03,1.21
719164,47.3380103035454,44.767788166563,55.3199033004374,87.3049,3.4,28.0054635173201,40.5,40.0759217070752,11.6775478896084,19.7509846539389,6.54056767332224,60.6429964478452,-16.1900808043424,6.25,6.04,1.02
719195,47.8078133846374,45.4047916276879,55.9576639576397,87.6721,3.4,28.3791936307721,40.1,40.7028830084347,11.6775478896084,20.0008764126085,2.85563722910547,60.1515949676023,-16.0059186896774,6.34,6.19,0.69
719223,48.2534915965175,44.9633710102441,56.7388501193304,88.0022,3.4,28.6743143286246,40.4,41.3259379834983,12.2137422037468,20.4734502741275,-5.96820969111309,57.9602722245309,-15.9933745237435,6.41,6.3,0.72
719254,48.4986042336212,45.3717525862538,56.370276817301,87.2997,3.4,28.9129250707247,40.7,41.9451350082904,12.7470768012831,20.9084754935465,-8.36702811799717,59.9543562448819,-15.934855879706,6.3,6.17,0.13
719284,48.8882657870899,46.0414101980825,55.9915032817822,86.6171,3.4,29.2775978395339,40.4,42.5605215657282,13.2775820242525,21.3114581061965,-4.56869575455505,63.1600702825004,-16.2110297936303,6.54,6.32,-1.15
719315,49.2269722774587,45.6577289498051,56.9636446947624,86.8129,3.5,29.7145895397339,40.3,43.1721442674719,13.8052877343368,21.7979062457983,-8.10490477000963,57.7990143786609,-16.0854016364041,6.75,6.57,-1.2
719345,49.778704403648,45.5221754495374,57.4903541604578,87.1131,3.5,29.8461638522108,40.2,43.7800488751101,14.0680999749638,22.232201200216,-19.1658919244068,53.2276742432192,-16.0477439443756,7.01,6.72,-0.77
719376,50.3970346645294,46.4381566736997,57.7199200490174,86.9051,3.5,30.2398512596644,40.4,44.3842803207063,14.3302233229512,22.5107529123587,-19.8995709307922,52.666499600959,-16.2613252806706,7.03,6.69,-1.33
719407,50.6540652368981,46.5615910694771,57.6973346681158,86.4612,3.7,30.1073841104619,40.3,45.5818994253779,14.5916613803582,22.9271310295367,-9.48878188000674,53.0162800201146,-16.3158406197014,7.57,7.16,-1.1
719437,50.8397860809687,47.0790800561131,57.7266202248375,86.2252,3.7,30.3988617695666,40.2,45.8790764642937,15.1124958910721,23.2678636867884,-18.220086401727,54.0792800838473,-16.0561110949473,7.51,7.1,-0.78
719468,50.9409364436376,46.9635106835764,56.7794406367404,85.0097,3.5,30.3496377500644,40.2,46.4707941671025,15.888696424621,23.6958349231832,-29.8807907860528,54.7990453567355,-15.8012274303731,7.53,7.14,-0.6
719498,51.1520578872889,46.8731290863462,56.5107861174237,84.2408,3.5,30.5674461227234,40.3,47.0590311574092,16.1460968241383,24.151305015384,-22.2087983094356,49.3524718919948,-15.7595051333727,7.96,7.65,-0.32
719529,51.3271327836962,47.4681435534772,54.6417149944907,82.1173,3.9,30.4761648788926,40,46.7653451900782,16.6589184608303,24.5122458032985,-42.3428751452003,48.4705347456889,-15.6302765266896,8.17,7.79,-0.12
719560,51.5748545458207,47.9058281152929,54.5756656393987,81.9212,4.2,30.657241703519,40,47.6438281456515,16.4028363746629,24.9058418798287,-23.8805697669768,44.92026612706,-15.4512999747829,7.82,7.24,-0.2
719588,51.9567849162586,47.3962088670677,54.445743740818,81.4289,4.4,30.8617865925655,39.9,48.2252251321935,16.6589184608303,25.1577067809665,-22.8134864709248,46.6153183714399,-15.4055666822282,7.21,7.07,0.87
719619,52.9513038423404,47.4717389298236,54.1884775005355,80.8833,4.6,30.7175278542518,39.7,48.8032614237434,16.6589184608303,25.659541456992,-27.0727442719759,43.522288302304,-15.393097595157,7.5,7.39,0.6
719649,52.3758597503364,48.1560963903613,54.071693522164,80.4409,4.8,30.4030798440162,39.6,49.0910314065049,16.6589184608303,25.9767121779709,-25.0366520070845,31.2979653694296,-15.4928938527638,7.97,7.91,1.04
719680,52.6881997536228,48.4947474581517,53.7478959425549,79.9473,4.9,30.2694210198717,39.6,49.9494057756441,16.9143464413399,26.2354693303494,-17.9308598805123,30.6781150498267,-15.7428210874529,7.85,7.84,1.65
719710,53.2439081966378,48.4698333228103,53.9929030800543,79.945,5,30.3032043284238,39.7,50.5175891223872,16.9143464413399,26.6032836407431,-8.82740380780308,30.8499477535303,-16.0393774938373,7.59,7.46,2.19
719741,53.4986117826237,48.8889871049987,53.8144941205362,79.1543,5.1,30.1398125039191,39.6,51.3638565142605,16.9143464413399,26.8651823166675,-16.9251042761081,33.7139810528461,-16.1607595902341,7.57,7.53,2.83
719772,53.4297907812098,49.3840201162095,53.1228655768562,78.2443,5.4,30.149679928036,39.3,51.9240820691275,17.9295835877417,27.3112091533756,-7.71300354993616,39.5224671652126,-16.2613252806706,7.29,7.39,3.1
