dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PCEPI,HOUST,SP500,EXUSUKx,GS5,GS10,BAAFFM
725098,-2.40003574670027,3.22993794213939,-3.27759371407552,78.3427,7.3,2.42624386346293,40.2,4.82412709999895,5.74989121187919,1.72825498889519,7.50714107972761,8.00002962982731,114.24618214803,11.01,11.43,5.24
725128,2.42421916428555,13.7412550458773,1.69422172540514,78.269,7.2,3.3835885551099,40.1,1.20300761955114,3.4367565257142,2.85979216510199,7.4265490723973,28.2365968922328,10.2333685332343,10.34,10.85,5.18
725159,4.10284487481007,-6.39474684454626,0.879199676721854,78.2037,7.4,1.81135829762837,40.1,2.40240320480769,-3.4367565257142,3.26001030594014,7.42416528104203,25.6831633372624,30.8427084305996,9.6,10.16,4.87
725189,1.63139126380898,8.75167539434969,-7.82898069788089,77.5503,7.4,2.32487887099282,40.1,3.5946107757578,1.14667949480207,2.93547744373832,7.42892719480227,22.6540550644501,90.1268810875222,9.7,10.31,4.55
725220,-0.173011737710738,12.0231425971014,4.96122417881963,77.8304,7.1,2.35717869213374,40.2,1.19581474768662,-2.29445576595069,3.96277754302261,7.46336304552002,-26.4716616776791,2.95139037665955,9.81,10.33,4.6
725251,5.36441139370467,16.3596686301842,5.16808214613604,77.7663,7.1,2.5116786870754,40.2,2.38806048961244,-8.06532080769315,2.02137463806569,7.42416528104203,-27.0688169088892,-17.3783192184447,9.81,10.37,4.56
725281,5.60778419988779,-18.7957490881487,-4.96971793940411,77.3974,7.1,2.29878100439862,40.2,1.1922504706531,12.649853604556,1.99557208466032,7.51425465281641,13.6107319247213,49.3733710445225,9.69,10.24,4.37
725312,1.6856907999383,3.15314053308011,4.04756606477079,77.7775,7,2.56259122380911,40.1,2.38095316205609,6.84412501664404,3.48987028469345,7.43720636687129,70.7006633978519,15.1831741365854,9.28,9.78,3.94
725342,7.12373207381987,13.2142260150989,12.4948375890003,77.9878,7,2.02180183019536,40.3,8.2963293417821,5.6737694351348,4.036465768956,7.57147364885127,58.1141221206693,4.24366839655212,8.73,9.26,3.31
725373,-0.94784244777415,1.21480554506341,5.55318498945496,78.7596,6.7,1.49588802239222,40.4,-3.54854866769294,-5.6737694351348,5.50867249030595,7.58680353516258,5.19856408696135,-16.9812181580556,8.68,9.19,3.3
725404,5.82178955845265,-2.96324587845636,-7.89885630018148,78.2625,7.2,1.39690974834181,40,1.1840158829342,-16.0307727542374,0,7.52185925220163,62.8768699923128,4.45675155779488,8.34,8.7,3.25
725432,11.2834388104751,4.07573832028589,-8.29920365628105,77.941,7.2,1.05571320535063,40,1.18284878971107,-15.0799471198301,-2.64011865001219,7.53689712956617,68.5597103222808,31.2329942937305,7.46,7.78,3.02
725463,4.060768636662,7.38200293515945,0.379834471027962,78.15,7.1,2.26603788525992,40,1.18168399504768,-5.85081607618072,-2.46787862464029,7.56682847920833,29.0892406741339,25.1669765721888,7.05,7.3,3.2
725493,1.44752520629794,7.18707477108804,2.59408696049555,78.2308,7.2,1.53653061539103,40.1,2.35988276644861,5.85081607618072,2.20132548876837,7.5251007461258,2.51836398830534,17.9629794731752,7.52,7.71,3.44
725524,0.564435874984071,-2.67447178473521,-3.91659997497165,77.8937,7.2,-1.12498307156272,40,0,3.49684560221917,4.45697375667518,7.52131798019924,33.735169123257,-9.98157326229774,7.64,7.8,3.42
725554,5.97329295094013,7.8564508964762,6.70153782640774,78.1888,7,3.84236186270499,40,2.35525100141842,-9.34766167839989,0.287692833953557,7.48549160803075,-25.2120499422727,-1.11420620818203,7.06,7.3,3.6
725585,2.8399646340759,5.72888153697058,-1.60419778347105,78.3459,6.9,1.38650981711521,40.1,2.35063738239987,4.68293277231808,1.52583153487509,7.49942329059223,23.7435610786132,-16.8384427933285,6.8,7.17,4.01
725616,1.52186091477091,26.0158863338972,2.43187721720162,78.3954,7,4.1619512254826,40.2,0,2.33463108658896,3.9052407670555,7.43070708254597,-33.2733917280368,-13.2346820037033,6.92,7.45,4.31
725646,0.763150889613939,-17.9772248127691,5.59926541657916,78.5914,7,2.24338372303592,40,3.51734497063045,6.97676383850379,2.15676982828619,7.42714413340862,-4.54068231495484,-35.9670594550084,6.83,7.43,4.39
725677,2.45417111130095,-3.98794138954859,5.45196805347778,78.8061,6.9,2.23919757233304,40,3.50706533112231,-1.15998075731376,2.15290040172142,7.39203156751459,38.3037700301994,-2.18932065498925,6.76,7.25,4.03
725707,4.91364302198107,26.2186900806347,10.0610178785136,79.3076,6.6,2.40218786802515,40.1,2.33236225028506,2.31884130126438,1.6011846753667,7.5137092478397,17.0146662510525,12.9930367186227,6.67,7.11,3.06
725738,-1.20817937414586,-30.467356519727,-3.68265060249868,78.9086,6.6,2.01603530745231,40.4,-1.16561446755821,5.77757495464937,5.59828984893436,7.48099216286952,74.3952866660916,53.8821111981679,6.64,7.08,3.29
725769,4.11662500757615,22.5767314533536,15.6020416140468,79.8874,6.6,2.86909168059353,40.7,0,3.45323979313825,4.2033855151459,7.48661331313996,72.1889793742129,17.881256551241,6.79,7.25,3.55
725797,3.14543568398804,1.43190867337726,1.56161446985656,79.7239,6.6,2.90969694675312,40.4,4.65567994270693,1.14887514759232,3.17000980468478,7.45356187164337,48.5591190740561,49.4637853630975,6.79,7.25,3.48
725828,-0.551132631755991,5.66232826534403,7.54543968190156,79.9718,6.3,3.96718065102348,40.2,0,6.87024777364798,4.45855790304286,7.38647084882989,-13.2005456277863,29.0372772958518,7.57,8.02,3.67
725858,7.36879340559327,0.748137222941381,7.72306441301502,80.3319,6.3,2.70436621419989,40.5,3.47994443974748,1.14122690484493,3.0422095675334,7.39510754656249,-0.829875551746539,25.6900560070195,8.26,8.61,3.66
725889,-1.04054620572214,5.0077315215507,5.56739620031372,80.3842,6.2,2.02722660034311,40.3,2.31436908768732,3.41718313501396,4.53816845642336,7.37400185935016,49.9987646041134,-27.5304907102834,8.02,8.4,3.79
725919,4.06694675557873,5.80012313978333,8.28895002051446,80.8139,6.1,4.07941729261054,40.4,-2.31436908768732,2.27272795208471,2.76608983609776,7.36201055125973,34.1478478968096,-14.6768152365845,8.01,8.45,4.03
725950,6.18679874781591,9.17007727530681,9.92852324195965,81.1409,6,2.02866167426095,40.4,5.77757495464883,2.26843167740256,4.74537036927529,7.38087903556412,72.4535899645641,-7.03112402366397,8.32,8.76,4.07
725981,0.87891490707932,-5.66050004103928,3.07685867891827,81.4069,5.9,2.65669377580835,40.1,3.45323979313825,3.39462744057322,4.02524137508884,7.43543801981455,-39.6271155842989,33.2923146769583,8.94,9.42,4.09
726011,7.59774269985982,-0.739261358224041,17.3784895924904,82.5287,6,5.72637576202837,40.5,1.14887514759285,-2.26201763492568,3.79985634650808,7.32317071794347,-154.495905024461,12.629403454318,9.08,9.52,4.33
726042,5.38205354352144,1.40659007452832,6.28104012411548,82.871,5.8,2.71948206070505,40.4,5.72793450318905,0,2.28684428328734,7.4121603349452,-161.094508029815,79.2048638625906,8.35,8.86,4.54
726072,12.8959237893838,9.13833498577183,5.9122530387647,83.2547,5.7,3.35019272536456,40.5,-1.14340170632623,-2.26628962544169,2.21915048669352,7.24422751560335,-19.7535324648872,35.5611172875927,8.45,8.99,4.52
726103,-1.69942448103839,10.2655284929638,0.538844535186911,83.0275,5.7,1.06453766129846,40.3,6.84412501664351,6.78606898001419,4.63638377288547,7.14755927118945,46.3943844411173,-18.448168937567,8.18,8.67,4.24
726134,4.80434938227461,1.10137973108433,5.20216158179885,83.16,5.7,5.32008353342519,40.4,-2.27704053142954,-1.12834987157058,1.76554075251367,7.29505641646263,35.865823439579,-28.7951778105946,7.71,8.21,4.04
726163,2.67044192151502,10.3549443405006,2.39887338637601,83.2926,5.7,3.16239048778257,40.4,3.41394255867762,3.38187166061026,4.13045215475059,7.33432935030054,34.8248952494394,49.9960925071521,7.83,8.37,3.99
726194,2.72111548642826,-4.9097905434385,6.77501466805346,83.9766,5.4,2.78748434545335,40.4,6.79888504281294,4.49438727619444,5.82550755627054,7.36073990305828,-14.0830690764869,29.23188303697,8.19,8.72,4.03
726224,0.888236686082422,7.73948820350157,-1.40504732155122,83.7993,5.6,2.63240827759006,40.5,3.38505160996956,2.24089700975476,3.4734704334106,7.2591161280971,-30.0767623958588,-5.57142714401389,8.58,9.09,3.95
726255,4.02522263068334,3.93192726932643,3.05235426241488,83.9036,5.4,4.15430681970008,40.5,3.37552965193737,3.35351871721983,5.09836521048967,7.29844510150815,66.5318440977313,-61.0284262043409,8.49,8.92,3.49
726285,5.20533144355539,2.88292582516743,0.514320010159608,83.8375,5.4,2.54936646275326,40.5,3.36606111313049,10.0046897253936,5.81794314218982,7.29097477814298,-7.11376666487489,-49.4282802673341,8.66,9.06,3.36
726316,3.03544696653901,5.4700163665208,4.99836011418324,83.8396,5.6,1.40893096517232,40.3,1.11992541959829,4.41989449955607,3.55525370301777,7.30854279753919,-24.325157248343,-6.0677457597853,8.94,9.26,3.2
726347,2.24734255736081,-3.32960401910736,-3.29125569436286,84.1076,5.4,3.84341360360736,40.3,4.46927890917905,2.20385736876096,5.83404849127618,7.30787278076371,19.4098645819388,-8.87446730641548,8.69,8.98,2.71
726377,6.59189044812365,9.77877337620026,5.94162047054816,84.4675,5.4,2.97330677955898,40.6,5.56329230097443,2.19981729799343,3.91437655959663,7.32778053842163,41.368232843849,38.427965174838,8.51,8.8,2.11
726408,0.400547837839582,3.00689236469012,1.90222612218172,84.6029,5.3,3.84418792488219,40.5,2.21811523413837,4.38757344373286,2.7649781818198,7.35819375273303,-28.0100244012356,47.1630627330188,8.79,8.96,2.13
726438,6.19233648576198,6.53445620038084,5.85224046421544,84.9109,5.3,3.15856211208185,40.3,2.21402276828311,4.37158953420145,3.75098515251402,7.35436233042148,24.1104000992262,11.4245696865933,9.09,9.11,1.89
726469,11.0213594421793,2.14768192518786,3.60454781633806,85.4913,5.4,2.94872122922953,40.4,3.31339372959398,11.9403970238015,6.138430656301,7.39079852173568,38.0170608964157,-34.7405843033276,9.15,9.09,1.53
726500,3.72499204044061,-2.53240974298414,-5.46926525775682,84.5141,5.2,2.97500478583217,40.4,3.30427010061953,8.60990240675363,3.98123689579215,7.26192709270275,35.6256747551345,-13.8132000684665,9.27,9.17,1.25
726528,6.39231420214941,-0.769825872172625,2.72553613316333,84.262,5,2.16509861196599,40.5,4.39158770103596,4.28189571182145,4.46815954402808,7.25981961036319,-5.31788836900908,-27.69247154945,9.51,9.36,0.82
726559,-4.64293291789417,7.09085787065007,0.813263296936384,84.307,5.2,1.89404529321919,40.5,1.09539030883177,8.51822565321356,7.97318637054047,7.19967834569117,38.7260497050868,-8.85716633071207,9.3,9.18,0.77
726589,-5.10425733118822,-1.39678979442834,-7.9874204639431,83.3774,5.2,1.35741586257794,40.3,2.18778547381806,9.51127832690482,4.36277582618843,7.19368581839511,45.1854744749941,-50.5072297445425,8.91,8.86,0.65
726620,3.39285408560954,2.34207933821882,0.572566426441767,83.3522,5.3,1.26701873399,40.3,2.18380406038339,0,2.62982383609192,7.24208235925696,36.8912365011489,-58.5849915822534,8.29,8.28,0.5
726650,3.98102010056505,3.54943441663433,-11.0706566968002,82.2083,5.2,0.466459357273408,40.4,6.52766795498145,-2.10711204271838,2.86054962633173,7.26332961747684,30.0198693524763,55.711621061259,7.83,8.02,0.63
726681,2.62482068471286,11.4970137258219,11.0347612187617,82.7188,5.2,0.566171277310445,40.4,2.16802226993877,-4.22535647829392,0.137923108019322,7.19443685110033,52.0051902666918,-23.9151171349716,8.09,8.11,0.89
726712,3.28831353576078,-2.26834759908439,-4.1901373833543,82.2981,5.3,2.76041860566423,40.3,2.16411239898111,6.3324685210123,2.67650787465534,7.15383380157884,2.42109896222722,-17.5860642195652,8.17,8.19,0.89
726742,5.71374330804204,-0.801618110750901,-0.781353741880508,81.949,5.3,1.18425613153335,40.4,3.2388683629982,6.29922706337247,4.66957196276283,7.25134498337221,0.345472868371388,12.0802565029835,7.97,8.01,0.97
726773,1.13983451620001,0.57900012257921,3.9281640054611,81.9114,5.4,3.04933229804547,40.3,4.3049373523866,2.09241552579229,2.62111338481006,7.2086003379602,-25.1318086142916,-11.2405885192313,7.81,7.87,1.26
726803,0.903635349759924,9.91090672266619,7.25987872769274,81.7555,5.4,0.926521729207508,40,4.28954880355139,7.29485529165785,3.4729472732149,7.13169851046691,29.269743748991,18.1001191169053,7.75,7.84,1.37
726834,2.94110713566695,5.96901095820535,-7.99377511607773,81.3776,5.4,3.99569245731328,40.4,6.40570916113941,22.6421811652603,9.06411756179679,7.34665516317654,-30.0813055953522,40.4262757588882,8.12,8.21,1.71
726865,3.59800334031775,-6.07941974682262,11.7075568908596,82.3432,5.3,2.5906319235979,40.1,8.48809905087222,-1.01997456204614,5.2671858700343,7.27031288607902,-34.0824198079982,32.1950419086596,8.42,8.47,1.9
726893,1.02836895345959,4.0343582756881,5.85783694117303,82.5552,5.2,2.28958573012221,40.3,5.27473376764576,-1.02084225637533,4.51558166485775,7.16162200293919,28.7406660761736,-51.7577061223659,8.6,8.59,1.93
726924,7.48787368610309,2.30868668501731,-1.82493648051256,82.1147,5.4,0.459581458223113,40,-2.10711204271785,-1.02171142826073,2.50983989887317,7.12929754892937,-0.993142643587319,9.34486741091143,8.77,8.79,2.04
726954,-1.44740446348166,-0.878976032267964,2.55748887197953,82.0991,5.4,1.67270269653059,40.1,4.21053063561505,1.02171142826073,2.6955778068583,7.10002716662926,42.0826645281998,29.1090119184759,8.74,8.76,2.23
726985,1.82091311658681,3.79695061228897,3.84740340152128,82.1629,5.2,0.185712010203076,40.2,4.19580847047527,1.02084225637533,5.2970123641483,7.07072410726028,34.2475118211315,23.3085817864017,8.43,8.48,1.93
727015,3.89703917196655,2.4517502782448,-1.55384820579805,81.8541,5.5,-0.349599419806879,40.1,3.13725668888498,3.05732649455877,2.96221430247705,7.06561336359772,-1.19930050792014,67.8570578536645,8.33,8.47,2.05
727046,-7.71010036806601,0.37170318704689,3.93832300277595,81.9646,5.7,-2.27488219787872,40.1,-1.04484116309269,13.159136505509,7.95787714257088,7.01660968389422,-101.789469979673,59.1858249582089,8.44,8.75,2.28
727077,-0.585110810771994,-0.568533849331132,1.51728619310703,81.7812,5.9,-1.07331594221023,40.1,6.2554442262396,15.0064481666835,7.3438377286358,7.01211529430638,-56.9873078379526,-13.902342919891,8.51,8.89,2.44
727107,-9.96663613298736,-6.71152502552612,-9.05241090520548,80.9806,5.9,-1.65566419576137,39.8,3.11553615075795,11.8714900604886,6.85241361321154,6.92165818415113,-31.9617949250752,41.54140298746,8.33,8.72,2.63
727138,-0.031002717867068,-1.10023112559414,-14.1127654454039,79.9687,6.2,-1.67992670895885,40,0,6.8711844178619,1.50712882347577,7.04315991598834,31.5051594351822,11.4175499421912,8.02,8.39,2.81
727168,6.01492866848687,-4.38894432408983,-7.87600856891402,79.2722,6.3,-0.527520843736795,40.1,3.10746828808082,-5.88717452262522,1.1337500552937,6.87626461189077,50.1656799241367,-26.1249092199779,7.73,8.08,3.12
727199,-8.05164471579261,-10.8758720975933,-5.22101730747728,78.5771,6.4,-1.2207808734054,39.8,6.19089937203263,5.88717452262522,4.54282614625292,6.68210859744981,-11.959013137783,7.90356804970522,7.7,8.09,3.54
727230,0.809362193860608,7.40187393080944,-8.40654703374781,77.9497,6.6,-3.53737129915288,39.8,-1.02960109276378,-7.85600187157733,0.610578752390012,6.87212810133899,128.436536225138,18.1602460400505,7.47,7.85,3.82
727258,1.70788386031333,14.0331863710678,-6.30418291854404,77.3058,6.8,-1.76707746327764,39.7,1.02960109276378,-4.93624719095074,0.258939581769013,6.82546003625531,32.7408879032877,-90.5144267777246,7.77,8.11,3.97
727289,4.57384765045887,-3.99276406316744,2.36409547315795,77.485,6.7,-2.3232451549589,39.9,6.15912387182451,0,2.1618131813856,6.90875477931522,23.619040043932,-48.1933097797729,7.7,8.04,4.03
727319,0.147839065806465,3.05061661252424,11.9534728165135,77.9318,6.9,-1.27416187362073,39.8,1.02345421982086,2.96418429847485,4.9739858438862,6.9037472575846,-5.35326293311265,-17.8958261247302,7.7,8.07,4.08
727350,6.30534659718549,0.197254870173325,10.8806795723897,78.6575,6.9,0.941902229046576,40.1,3.06513576611618,-1.97530908800267,2.02054265619296,6.94312242281943,0.952028399223082,-52.7252436377044,7.94,8.28,4.06
727380,-2.70729394241869,5.85900234797343,1.4292242729276,78.8326,6.8,-0.465318111690038,40.1,3.05732649455823,-2.9690736796212,1.88888333580834,6.96885037834195,6.13828264549632,1.16328394447676,7.91,8.27,4.07
727411,2.38721710562046,-1.83332762733848,1.02549662008791,78.8973,6.9,0.19944414224895,40.2,0,1.98019846914903,2.78205819895909,6.9555926083963,28.5969121891682,23.6021279916792,7.43,7.9,3.99
727442,3.75652180509363,0.567757912797973,10.6356133676726,79.6502,6.9,0.288027474773145,40.2,3.04955691440725,1.97693619671817,4.12459342678702,6.92264389147589,-6.79888504281294,29.8379296416461,7.14,7.65,4.06
727472,1.63310361549662,-4.83452632288603,-2.09185386589823,79.3856,7,0.232587117062621,40.2,2.02874097348893,3.944128447948,2.25704254504322,6.98378996525813,-0.992145571192538,-2.36549241719173,6.87,7.53,4.28
727503,2.08976078730458,5.66384344237214,-1.3747048646767,79.1067,7,-0.675734948828222,40.2,1.01308575033681,4.91200030919927,2.61576525366358,7.0057890192535,-2.98136799319373,38.7163509393994,6.62,7.42,4.64
727533,10.1737398592007,2.04900959849077,-4.78151581735844,78.8266,7.3,0.354531356445165,40.3,3.0341356240303,-0.980792862118918,3.00833792931492,6.98378996525813,8.02657848408792,31.6753446357652,6.19,7.09,4.83
727564,5.98973145036368,17.3840878042832,-6.73159755707502,78.1845,7.3,0.454090278933705,40.2,-1.01052637550687,-2.94719755184367,1.62787918368572,7.06987412845857,82.2703679551729,-12.0126408796752,6.24,7.03,5.1
727595,5.96871653748607,1.35160517386481,8.56522827605595,78.7112,7.4,-0.642422020141709,40.3,2.02020249733721,2.94719755184367,3.03281192829274,7.13089883029635,-10.1950796665363,-20.8770739052647,6.58,7.34,5.17
727624,1.9894074377298,2.18509057805392,9.93071907091618,79.3274,7.4,0.598128093019312,40.2,3.02394112141542,0.980792862118918,2.8992698402714,7.16780918431644,-15.2212012483936,-37.0145863131307,6.95,7.54,5.27
727655,4.46466874388634,1.00551792727792,9.06253823273993,79.5596,7.4,1.70413705997348,40.5,4.02010426233872,0.979991887867726,3.25108530880733,7.00215595440362,0.147280827902563,22.6187595236616,6.78,7.48,5.48
727685,6.39764897915569,6.18569065517214,3.90791308872771,79.8246,7.6,1.43667592493983,40.4,1.00292525687529,3.91198390464886,1.57746164956372,7.10167597161944,21.6006416116105,35.6045298249363,6.69,7.39,5.31
727716,4.99332499115965,3.22946370553261,0.171626693779459,79.8423,7.8,0.728731551075157,40.3,4.00333982641232,4.87211387915778,2.14774767611097,7.04315991598834,-19.0702365939604,29.8656467286363,6.48,7.26,5.29
727746,-0.948123159871983,4.00349882820912,10.7962123348717,80.3571,7.7,0.860658035679052,40.3,-0.999583564670203,-0.97284156118711,3.94540467732618,7.03790596344718,19.7643295928501,39.825538002171,5.84,6.84,5.59
727777,4.64055546467534,2.97806209292979,-5.91973639896395,79.8177,7.6,1.4550934641008,40.3,3.99334811120937,0.97284156118711,1.60301628338289,7.11151211649616,8.29795138223872,15.9749581510424,5.6,6.59,5.35
727808,-4.58769732665516,7.77981032690391,2.78475851279936,79.6579,7.6,0.374511210839046,40.2,-1.99501292833588,2.91380151258593,1.95633852409145,7.07834157955767,1.57817361133539,-61.3764733352649,5.38,6.42,5.4
727838,-5.91702511291601,4.03818871990964,8.96741876383373,79.9902,7.3,1.98076139205838,40.3,3.98671463037328,4.84066812112296,4.23962893419478,7.12608727329912,-17.2714719451449,-132.912761243172,5.6,6.59,5.74
727869,2.61858603961613,2.04528902690555,5.09405301941932,80.1408,7.4,1.46146503360427,40.3,1.98840144915522,-0.966572746580496,2.35282052568309,7.10167597161944,29.7091813508722,-95.2287348626796,6.04,6.87,5.87
727899,42.9648394862966,7.89791028384208,1.0832140309514,79.8867,7.4,2.4464392955565,40.3,0.992966544039042,0.966572746580496,2.08360975846631,7.11232744471091,35.786828768428,18.871010766557,6.08,6.77,5.89
727930,-33.4980154075389,-1.74138408377047,5.18694137608442,80.5079,7.3,3.27239599206166,40.5,2.97397921736042,1.93081296684063,2.9250686279493,7.09837563859079,-1.12990466166032,-14.3993944394068,5.83,6.6,5.65
727961,5.50004033147502,2.21775127246957,5.30821102150121,80.5603,7.1,2.72928364816565,40.6,2.96662697446699,2.89040685709416,1.81137418893051,7.09837563859079,17.7075499356551,-75.1254693097631,5.43,6.26,5.36
727989,-3.1326111463855,-3.23472686885005,-1.68112030320735,80.2285,7,-0.545360356236557,40.3,2.95931099423203,2.88346153957306,2.45768624609646,6.98749024700099,22.7665878270507,18.3651730116198,5.19,5.98,5.08
728020,8.99507920607761,8.02927738649508,4.20197520090824,80.5476,7.1,3.29021042293718,40.8,3.93442975403815,6.70125395268002,3.18748545508996,7.13727843726039,-19.0232813715493,66.27548978995,5.13,5.97,5.18
728050,-0.266041676319873,4.17957477265674,-4.17321830749025,80.3554,7.1,2.95566651887853,40.6,2.94237989674428,0,3.70225135403572,7.13886699994552,5.86269782524695,2.32828943821033,5.2,6.04,5.21
728081,-1.47600711068279,4.34939184666483,1.98794617672107,80.0895,7,1.96279588485808,40.5,0.9791922207949,-4.78278831624444,0.418403967454495,7.15461535691366,7.54947581881424,-31.0236853802008,5.22,5.96,5.03
728111,3.9093043223339,5.90384480355262,3.6977514020311,80.1824,6.9,3.31103346163744,40.6,1.95599065311729,-0.958849431758679,1.89841765586394,7.13409372119287,-2.06399782832669,-10.1475452382527,5.09,5.81,4.87
728142,2.59511327276911,1.20172120947721,-1.26175919632701,79.8901,6.8,1.63051572590973,40.7,1.95280759125094,-11.5663546053231,2.05178784427886,7.17011954344963,18.2116162039964,-3.29438755236993,5.03,5.68,4.57
728173,-2.69867237446206,6.86133750082121,5.72541903470061,80.2734,6.7,2.60853265023115,40.8,2.92326575745694,1.93548429055781,1.25021716465845,7.20266119652324,13.427338272524,26.5775733482918,4.73,5.36,4.25
728203,-5.0655721559842,1.86081043203608,9.1785099733432,80.8158,6.8,3.0647786854658,40.7,2.91616182395043,0.966572746580496,3.77745680359638,7.23849684089437,12.1152750385033,-17.8391841978716,4.71,5.33,4.32
728234,3.08512967405932,3.37042023834009,4.96117532080973,80.9889,6.6,2.69268876644659,40.8,3.87722469773557,1.93081296684063,2.26423314449242,7.22693601849329,-2.6154802701825,-17.2977417709083,5.06,5.72,4.64
728264,41.0116216149547,4.22486060161233,6.54812146050858,81.2822,6.5,3.53101932007576,40.8,4.82898035967043,0,0.276255019133487,7.33498187887181,7.9066648389432,8.47888861133876,5.15,5.77,4.73
728295,-23.9343946619435,3.26907369565781,4.53529419386953,81.2276,6.6,2.99854763886671,40.9,1.92616413747437,3.85233075629827,0.39700520352568,7.14834574390007,17.9950972652779,0.804397402422707,5.09,5.75,4.6
728326,1.20484015000173,9.57531470731325,0.328029990032874,81.1176,6.6,1.98069049653853,40.2,6.71733061539523,1.92153764036895,2.77536485717214,7.19818357710194,-3.58258521179344,-10.5805834374086,5.4,5.97,4.51
728354,3.23742465308925,0.158943029091319,12.0295929589332,81.9596,6.5,4.89508383758803,41.1,-1.91540343938659,0.959616204676905,3.30138195591907,7.35500192110526,-19.9365280034709,10.2588891790649,5.94,6.48,4.79
728385,11.1307846717587,5.05531017514897,6.78079321581215,82.4172,6.4,3.6397650773047,41.1,1.91540343938659,0,1.42435288043394,7.28961052145117,-43.682378324533,-7.74664784278627,6.52,6.97,4.96
728415,2.46597480951394,-2.13847327400813,6.12941951520263,82.6854,6.1,3.53395975103794,41.2,3.82165928102403,0,1.73097140063661,7.3304052118444,9.80709810896805,17.5995118469864,6.78,7.18,4.61
728446,-1.65409154464271,7.152875569248,7.63413795404198,82.6366,6.1,3.33451886423717,41.2,0.953516140753585,0.958849431758679,2.94205834776697,7.25063551189868,10.4137648014735,17.4237485558761,6.7,7.1,4.4
728476,2.03895607670503,-0.807994578205751,1.83739853755434,82.6865,6.1,3.90128288806082,41.2,3.80650596737269,4.78278831624444,3.76964553829673,7.27170370688737,-9.08383005379712,16.0111718262736,6.91,7.3,4.54
728507,1.73454884446471,7.87931733878651,7.11094912084747,83.0508,6,2.99077303122317,41.1,1.89873457335512,4.76380141309392,2.73877568648899,7.27931883541462,33.6573545987008,-3.49639277428062,6.88,7.24,4.27
728538,5.22960947077706,1.80045045028194,4.56512233894237,83.1713,5.9,3.66033576148581,41.1,3.78847986332058,-2.85601086817415,1.3415886767973,7.29573507274928,7.0103292158187,18.4541808882335,7.08,7.46,4.25
728568,10.6657208365746,7.44702251937959,10.1194048768814,83.6867,5.8,2.19501155673356,41.1,3.77655701162265,-3.81861897415483,2.0349910193314,7.27931883541462,-8.1223383466309,30.4886376300263,7.4,7.74,4.44
728599,-0.263180828332565,0.874232050128043,7.37387380480818,84.0091,5.6,4.26409817236859,41.2,2.82463841679448,5.72338127884215,2.28524744792367,7.32052696227274,-7.2663010455905,-12.9178866683595,7.72,7.96,4.03
728629,5.69810036728171,3.18071073360748,12.5355186381579,84.6255,5.5,3.06162194056085,41.3,0.940070553365047,4.74872008704246,0.777683881825197,7.28276117960559,-15.2457846361095,-23.2543253345262,7.78,7.81,3.65
728660,5.57283956970096,-0.0581080972128944,2.19208321073694,84.4617,5.6,3.46591491918034,41.3,0,2.84023801231861,2.41436883674204,7.24921505711439,26.2319775805206,12.1789575064339,7.76,7.78,3.55
728691,2.71758747489415,-2.21019530935678,-1.95304982167599,83.899,5.4,2.01717043356595,40.9,4.68933773769109,2.83353142281619,2.1233276615245,7.18235211188526,42.2438755789369,-1.98309331345796,7.37,7.47,2.93
728719,3.04953338234455,6.3095901884612,1.72748283878761,83.7901,5.4,2.15749788430486,41,2.80483181844584,1.88531067844906,2.2204161203554,7.13009851012558,27.6423146742346,21.3359129122461,7.05,7.2,2.72
728750,1.40695664522852,-1.97060241022875,-0.766917903344222,83.2893,5.8,1.66170915875341,40.5,1.86625232016766,2.82242388051692,3.15533483430244,7.14440718032114,35.3890549542157,5.31255739088601,6.86,7.06,2.55
728780,0.947754951193502,8.63119027865515,4.06936151712038,83.1284,5.6,-0.20502481704483,40.5,1.86335441167316,0.939334685928728,1.84236640653133,7.18083119904456,36.9897079428771,-14.9499539019842,6.41,6.63,2.19
728811,4.44569802901214,9.57932445726506,4.06535657547593,83.1829,5.6,2.42729508582755,40.7,4.64576654599007,0,1.17094395730426,7.15539630189673,35.0828252086298,5.58105462050977,5.93,6.17,1.9
728841,4.06371175546454,-3.26100112482628,-4.78286098613054,82.2849,5.7,0.961366418937359,40.7,6.47400414199133,1.87646637141938,1.50382241160507,7.2868764117507,39.4374977577002,0.300940440448683,6.01,6.28,2.19
728872,1.7788312940759,5.86723713847199,15.0523311376528,82.8201,5.7,2.59388903366542,40.8,0,-0.937866401783793,2.58550687667984,7.25559127425367,3.74032976939418,-21.5565568990771,6.24,6.49,2.45
728903,4.67206113814385,2.80914999692037,4.80197735412951,83.1824,5.6,2.45595795445439,40.8,1.8433183348078,1.87500038147022,0.816196251700774,7.22183582528845,41.4707139337128,-5.98887928067966,6,6.2,2.13
728933,1.79959639002263,-4.69192097199382,-1.47696870856144,82.7299,5.5,1.58707304847567,40.9,2.75967925383753,2.80701882380612,3.109779385737,7.22183582528845,8.57375235206206,14.4603107806162,5.86,6.04,1.99
728964,3.94538620294043,9.96973134151737,3.01621776083074,82.3994,5.6,1.46312982233781,40.8,1.83626661692085,2.80046801546447,-0.0332170735770632,7.28069719538474,25.682171633629,-11.7692957172801,5.69,5.93,1.88
